customer_id,customer_name,email,gender,age,store_location,registration_date,Customer_Lifetime_Value,Total_Orders,Total_Revenue,Last_Purchase_Date,Average_Order_Value,Customer_Segment
CUST2622,John Garcia,john.garcia32@pharmmail.com,Other,62,Suburban Wellness Center,2026-03-14,122.74000000000001,11,653.4599999999999,2026-01-27,59.40545454545454,Regular
CUST2623,Raj Nair,raj.nair92@pharmmail.com,Male,26,Metro Pharmacy Hub,2025-05-10,99.61000000000003,9,395.13000000000005,2026-03-31,43.903333333333336,Regular
CUST2624,Jessica Rodriguez,jessica.rodriguez78@pharmmail.com,Male,67,Metro Pharmacy Hub,2024-08-29,131.67000000000004,10,548.57,2026-01-07,54.857000000000006,Regular
CUST2625,Neha Wilson,neha.wilson21@pharmmail.com,Female,41,Suburban Wellness Center,2025-07-16,85.82999999999998,12,484.74,2026-02-25,40.395,Regular
CUST2626,Jessica Lopez,jessica.lopez48@pharmmail.com,Female,40,Eastside Medical Pharmacy,2025-12-12,80.47999999999999,11,535.65,2026-03-06,48.695454545454545,Regular
CUST2627,John Moore,john.moore41@pharmmail.com,Female,75,Eastside Medical Pharmacy,2025-02-22,168.7,13,766.48,2026-03-31,58.96,Regular
CUST2628,Christopher Martinez,christopher.martinez74@pharmmail.com,Female,58,Suburban Wellness Center,2024-11-04,96.85000000000001,13,462.76,2026-03-18,35.596923076923076,Regular
CUST2629,Susan Miller,susan.miller34@pharmmail.com,Female,42,Suburban Wellness Center,2024-09-30,36.760000000000005,5,161.75,2025-11-09,32.35,At-Risk
CUST2630,Priya Jackson,priya.jackson15@pharmmail.com,Female,35,Eastside Medical Pharmacy,2024-11-28,74.58999999999999,12,411.78,2026-03-31,34.315,Regular
CUST2631,Deepa Rodriguez,deepa.rodriguez25@pharmmail.com,Other,82,Eastside Medical Pharmacy,2025-03-25,64.05,11,320.88,2026-03-06,29.170909090909092,Regular
CUST2632,Karen Jones,karen.jones53@pharmmail.com,Other,51,Downtown Pharmacy,2025-06-20,60.49,6,319.84000000000003,2025-12-10,53.30666666666667,Regular
CUST2633,Joseph Wilson,joseph.wilson53@pharmmail.com,Other,72,Metro Pharmacy Hub,2024-12-30,72.69999999999999,8,381.59,2026-03-28,47.69875,Regular
CUST2634,Christopher Hernandez,christopher.hernandez63@pharmmail.com,Female,46,Metro Pharmacy Hub,2024-07-11,65.54,7,286.90999999999997,2026-03-30,40.98714285714285,Regular
CUST2635,Neha Jackson,neha.jackson94@pharmmail.com,Female,28,Eastside Medical Pharmacy,2024-07-21,145.75000000000003,14,583.63,2026-02-19,41.68785714285714,Regular
CUST2636,Robert Moore,robert.moore41@pharmmail.com,Female,52,Downtown Pharmacy,2025-06-18,104.16,11,591.07,2026-03-15,53.73363636363637,Regular
CUST2637,Patricia Jackson,patricia.jackson15@pharmmail.com,Female,78,Eastside Medical Pharmacy,2024-11-08,85.25,9,327.56,2026-03-03,36.39555555555555,Regular
CUST2638,Kavita Miller,kavita.miller49@pharmmail.com,Male,73,Downtown Pharmacy,2024-08-04,121.64999999999998,14,423.58,2026-03-13,30.255714285714284,Regular
CUST2639,Elizabeth Rao,elizabeth.rao83@pharmmail.com,Male,79,Metro Pharmacy Hub,2025-07-23,62.66999999999999,13,532.26,2026-03-13,40.94307692307692,Regular
CUST2640,William Verma,william.verma28@pharmmail.com,Other,58,Eastside Medical Pharmacy,2026-06-01,237.36999999999998,15,863.5899999999999,2026-03-14,57.57266666666666,VIP
CUST2641,Patricia Sharma,patricia.sharma24@pharmmail.com,Other,75,Eastside Medical Pharmacy,2025-03-27,57.400000000000006,7,275.85,2026-03-26,39.40714285714286,Regular
CUST2642,Anjali Reddy,anjali.reddy18@pharmmail.com,Other,18,Metro Pharmacy Hub,2025-01-03,102.87999999999997,15,761.1899999999999,2026-02-09,50.745999999999995,Regular
CUST2643,Nancy Patel,nancy.patel18@pharmmail.com,Female,57,Downtown Pharmacy,2026-05-09,232.70999999999998,19,1301.98,2026-03-31,68.52526315789474,VIP
CUST2644,Sanjay Anderson,sanjay.anderson86@pharmmail.com,Male,80,Suburban Wellness Center,2025-09-07,153.59,16,715.05,2026-03-31,44.690625,Regular
CUST2645,Michael Wilson,michael.wilson96@pharmmail.com,Male,18,Metro Pharmacy Hub,2025-12-10,23.709999999999997,6,259.69,2026-01-15,43.281666666666666,At-Risk
CUST2646,Linda Williams,linda.williams75@pharmmail.com,Other,85,Metro Pharmacy Hub,2024-10-12,86.60000000000001,5,362.64000000000004,2026-02-01,72.528,Regular
CUST2647,Susan Taylor,susan.taylor54@pharmmail.com,Male,60,Metro Pharmacy Hub,2026-02-12,133.7,14,689.37,2026-03-25,49.24071428571428,Regular
CUST2648,Amit Anderson,amit.anderson53@pharmmail.com,Male,67,Metro Pharmacy Hub,2024-07-01,160.17000000000002,13,657.87,2026-01-30,50.605384615384615,Regular
CUST2649,Elizabeth Thomas,elizabeth.thomas79@pharmmail.com,Male,60,Eastside Medical Pharmacy,2024-11-15,82.33000000000001,9,439.77,2025-11-25,48.86333333333333,Regular
CUST2650,Charles Brown,charles.brown74@pharmmail.com,Female,38,Metro Pharmacy Hub,2025-05-13,113.14000000000001,9,483.32,2025-11-22,53.70222222222222,Regular
CUST2651,Amit Wilson,amit.wilson37@pharmmail.com,Other,53,Metro Pharmacy Hub,2025-11-30,70.85999999999999,10,486.85999999999996,2026-03-12,48.68599999999999,Regular
CUST2652,Christopher Jones,christopher.jones37@pharmmail.com,Female,90,Suburban Wellness Center,2026-01-16,158.63,12,490.63,2026-02-16,40.88583333333333,Regular
CUST2653,Patricia Wilson,patricia.wilson50@pharmmail.com,Other,90,Downtown Pharmacy,2025-10-24,50.10000000000004,11,766.14,2026-03-13,69.6490909090909,Regular
CUST2654,Sanjay Wilson,sanjay.wilson99@pharmmail.com,Other,48,Eastside Medical Pharmacy,2025-12-01,78.95,11,394.54,2026-03-19,35.86727272727273,Regular
CUST2655,Susan Reddy,susan.reddy77@pharmmail.com,Other,28,Eastside Medical Pharmacy,2025-04-22,154.51,11,599.09,2026-02-05,54.46272727272728,Regular
CUST2656,Charles Wilson,charles.wilson87@pharmmail.com,Female,63,Eastside Medical Pharmacy,2025-02-20,81.38999999999999,12,422.98,2026-03-18,35.248333333333335,Regular
CUST2657,Susan Sharma,susan.sharma56@pharmmail.com,Male,44,Suburban Wellness Center,2024-07-12,85.16,9,374.55,2026-01-30,41.61666666666667,Regular
CUST2658,Karen Nair,karen.nair17@pharmmail.com,Other,59,Eastside Medical Pharmacy,2026-03-31,168.17999999999998,19,929.23,2026-02-13,48.90684210526316,Regular
CUST2659,Joseph Verma,joseph.verma21@pharmmail.com,Other,34,Suburban Wellness Center,2025-05-21,73.41,7,337.71000000000004,2026-01-15,48.244285714285716,Regular
CUST2660,Neha Rodriguez,neha.rodriguez28@pharmmail.com,Male,58,Downtown Pharmacy,2024-09-01,61.699999999999996,8,369.1,2026-01-31,46.1375,Regular
CUST2661,Elizabeth Williams,elizabeth.williams91@pharmmail.com,Other,77,Downtown Pharmacy,2025-04-28,76.43,6,306.15000000000003,2025-12-30,51.025000000000006,Regular
CUST2662,Kavita Rao,kavita.rao18@pharmmail.com,Female,43,Suburban Wellness Center,2024-12-25,140.46,12,639.04,2026-01-06,53.25333333333333,Regular
CUST2663,Christopher Nair,christopher.nair85@pharmmail.com,Male,52,Eastside Medical Pharmacy,2024-06-26,104.60000000000001,11,568.25,2026-02-13,51.65909090909091,Regular
CUST2664,Thomas Reddy,thomas.reddy31@pharmmail.com,Male,33,Eastside Medical Pharmacy,2025-06-06,96.3,11,430.14,2026-03-03,39.10363636363636,Regular
CUST2665,Joseph Nair,joseph.nair93@pharmmail.com,Female,33,Downtown Pharmacy,2026-06-02,179.06000000000003,13,645.25,2026-02-13,49.63461538461539,VIP
CUST2666,John Sharma,john.sharma14@pharmmail.com,Female,62,Metro Pharmacy Hub,2024-08-07,86.39999999999999,9,372.58,2026-02-17,41.397777777777776,Regular
CUST2667,Thomas Jackson,thomas.jackson81@pharmmail.com,Male,70,Eastside Medical Pharmacy,2026-02-02,51.56999999999999,9,253.12,2025-12-20,28.124444444444446,Regular
CUST2668,Neha Joshi,neha.joshi23@pharmmail.com,Other,76,Eastside Medical Pharmacy,2025-05-17,100.39,6,393.39,2026-02-10,65.565,Regular
CUST2669,Joseph Patel,joseph.patel97@pharmmail.com,Male,48,Eastside Medical Pharmacy,2025-08-10,96.03,7,403.43,2026-03-03,57.63285714285714,Regular
CUST2670,William Johnson,william.johnson88@pharmmail.com,Male,64,Downtown Pharmacy,2024-12-23,88.02999999999999,10,337.39,2026-03-24,33.739,Regular
CUST2671,Vikram Taylor,vikram.taylor72@pharmmail.com,Female,62,Metro Pharmacy Hub,2026-04-09,96.10000000000001,10,378.40000000000003,2025-12-26,37.84,Regular
CUST2672,Patricia Reddy,patricia.reddy65@pharmmail.com,Female,19,Metro Pharmacy Hub,2026-06-02,30.430000000000007,7,403.4,2026-02-15,57.628571428571426,At-Risk
CUST2673,Richard Moore,richard.moore64@pharmmail.com,Male,90,Downtown Pharmacy,2025-07-09,85.5,11,814.72,2026-03-04,74.06545454545454,Regular
CUST2674,Kavita Rodriguez,kavita.rodriguez14@pharmmail.com,Male,26,Eastside Medical Pharmacy,2025-09-07,140.73,12,491.13,2026-01-27,40.9275,Regular
CUST2675,Patricia Moore,patricia.moore15@pharmmail.com,Female,64,Eastside Medical Pharmacy,2026-01-29,143.55,14,681.5899999999999,2026-03-09,48.684999999999995,Regular
CUST2676,Deepa Martinez,deepa.martinez91@pharmmail.com,Male,21,Metro Pharmacy Hub,2024-11-03,91.61999999999999,12,373.46,2026-03-18,31.121666666666666,Regular
CUST2677,Vikram Thomas,vikram.thomas82@pharmmail.com,Other,86,Metro Pharmacy Hub,2025-11-11,124.41,13,815.74,2026-03-27,62.74923076923077,Regular
CUST2678,John Joshi,john.joshi95@pharmmail.com,Male,52,Metro Pharmacy Hub,2025-12-20,102.42000000000002,9,390.08,2026-02-10,43.34222222222222,Regular
CUST2679,Priya Thomas,priya.thomas30@pharmmail.com,Female,57,Suburban Wellness Center,2025-07-18,137.03,13,525.86,2026-02-02,40.45076923076923,Regular
CUST2680,Patricia Sharma,patricia.sharma59@pharmmail.com,Male,60,Downtown Pharmacy,2026-06-07,70.27,6,306.37,2026-03-17,51.06166666666667,Regular
CUST2681,Elizabeth Joshi,elizabeth.joshi73@pharmmail.com,Other,53,Suburban Wellness Center,2025-12-11,140.92,10,536.14,2025-11-29,53.614,Regular
CUST2682,Priya Moore,priya.moore69@pharmmail.com,Male,49,Eastside Medical Pharmacy,2025-05-23,83.16,9,297.53999999999996,2026-03-22,33.059999999999995,Regular
CUST2683,Kavita Reddy,kavita.reddy86@pharmmail.com,Male,49,Eastside Medical Pharmacy,2025-06-25,82.25,7,274.46999999999997,2025-11-10,39.209999999999994,Regular
CUST2684,Kavita Smith,kavita.smith96@pharmmail.com,Male,34,Suburban Wellness Center,2024-08-12,108.6,13,765.49,2026-03-20,58.88384615384616,Regular
CUST2685,Karen Mehta,karen.mehta67@pharmmail.com,Other,46,Suburban Wellness Center,2025-08-19,132.74,10,591.6800000000001,2026-03-31,59.168000000000006,Regular
CUST2686,Jessica Mehta,jessica.mehta66@pharmmail.com,Female,57,Eastside Medical Pharmacy,2026-02-15,72.70999999999998,7,283.83,2025-12-18,40.54714285714285,Regular
CUST2687,Michael Anderson,michael.anderson39@pharmmail.com,Male,43,Metro Pharmacy Hub,2025-01-31,125.16,11,469.79,2026-02-15,42.70818181818182,Regular
CUST2688,Vikram Gupta,vikram.gupta31@pharmmail.com,Male,49,Eastside Medical Pharmacy,2024-11-27,103.24000000000001,6,349.71,2026-01-08,58.285,Regular
CUST2689,Robert Smith,robert.smith16@pharmmail.com,Male,57,Downtown Pharmacy,2025-03-19,137.83,20,725.6,2026-03-27,36.28,Regular
CUST2690,Michael Garcia,michael.garcia80@pharmmail.com,Female,29,Downtown Pharmacy,2024-08-19,92.46000000000001,11,522.11,2026-03-28,47.46454545454546,Regular
CUST2691,William Nair,william.nair40@pharmmail.com,Female,48,Eastside Medical Pharmacy,2026-03-12,142.96999999999997,11,549.96,2026-01-23,49.99636363636364,Regular
CUST2692,Anjali Johnson,anjali.johnson52@pharmmail.com,Female,57,Downtown Pharmacy,2025-07-17,158.89999999999998,10,697.16,2025-12-18,69.716,Regular
CUST2693,Jessica Garcia,jessica.garcia55@pharmmail.com,Male,53,Suburban Wellness Center,2024-08-20,114.00000000000001,12,555.51,2025-12-29,46.2925,Regular
CUST2694,Susan Brown,susan.brown38@pharmmail.com,Female,69,Downtown Pharmacy,2025-05-24,-2.099999999999996,7,346.41999999999996,2026-02-23,49.488571428571426,At-Risk
CUST2695,Karen Wilson,karen.wilson51@pharmmail.com,Other,49,Suburban Wellness Center,2024-07-10,138.12,11,684.98,2026-03-31,62.27090909090909,Regular
CUST2696,Jessica Jackson,jessica.jackson14@pharmmail.com,Male,35,Eastside Medical Pharmacy,2026-02-27,70.49000000000001,5,246.26000000000002,2025-12-03,49.252,Regular
CUST2697,Sarah Joshi,sarah.joshi17@pharmmail.com,Male,43,Suburban Wellness Center,2026-01-25,47.34,7,221.01,2025-10-20,31.572857142857142,At-Risk
CUST2698,Elizabeth Jackson,elizabeth.jackson68@pharmmail.com,Male,36,Metro Pharmacy Hub,2024-08-05,50.00999999999998,7,304.65,2025-11-07,43.521428571428565,Regular
CUST2699,Patricia Moore,patricia.moore32@pharmmail.com,Male,40,Downtown Pharmacy,2025-03-03,119.91,11,431.26,2026-02-06,39.20545454545454,Regular
CUST2700,Susan Rodriguez,susan.rodriguez42@pharmmail.com,Other,66,Downtown Pharmacy,2024-07-16,117.61,5,382.14,2026-03-21,76.428,Regular
CUST2701,Nancy Johnson,nancy.johnson91@pharmmail.com,Other,32,Downtown Pharmacy,2025-01-23,79.59,12,576.31,2026-01-13,48.02583333333333,Regular
CUST2702,Sarah Johnson,sarah.johnson60@pharmmail.com,Unknown,79,Suburban Wellness Center,2026-04-10,72.96000000000001,7,438.09,2026-02-02,62.58428571428571,Regular
CUST2703,David Brown,david.brown33@pharmmail.com,Female,50,Metro Pharmacy Hub,2026-02-06,144.84000000000003,11,612.5,2026-01-31,55.68181818181818,Regular
CUST2704,Charles Gupta,charles.gupta26@pharmmail.com,Other,72,Suburban Wellness Center,2025-07-28,102.15,13,438.87,2026-03-25,33.75923076923077,Regular
CUST2705,Priya Thomas,priya.thomas94@pharmmail.com,Other,40,Suburban Wellness Center,2026-02-01,142.44,14,595.5600000000001,2026-03-07,42.540000000000006,Regular
CUST2706,Jessica Thomas,jessica.thomas62@pharmmail.com,Male,62,Suburban Wellness Center,2025-03-13,30.199999999999992,6,142.82999999999998,2026-02-24,23.804999999999996,At-Risk
CUST2707,Joseph Hernandez,joseph.hernandez23@pharmmail.com,Male,50,Downtown Pharmacy,2026-03-28,197.49999999999997,12,846.53,2025-12-18,70.54416666666667,VIP
CUST2708,Richard Sharma,richard.sharma34@pharmmail.com,Female,62,Metro Pharmacy Hub,2026-01-21,119.47,11,532.61,2026-03-23,48.41909090909091,Regular
CUST2709,Sanjay Hernandez,sanjay.hernandez56@pharmmail.com,Other,43,Downtown Pharmacy,2024-09-12,153.85999999999999,12,583.11,2026-03-28,48.5925,Regular
CUST2710,Barbara Anderson,barbara.anderson70@pharmmail.com,Other,73,Metro Pharmacy Hub,2024-12-22,85.48,5,319.56,2026-03-30,63.912,Regular
CUST2711,Joseph Martinez,joseph.martinez20@pharmmail.com,Male,69,Metro Pharmacy Hub,2025-03-11,102.51000000000002,10,446.70000000000005,2026-02-02,44.67,Regular
CUST2712,Barbara Verma,barbara.verma91@pharmmail.com,Female,32,Downtown Pharmacy,2024-06-22,37.63,5,169.99,2026-01-31,33.998000000000005,At-Risk
CUST2713,Michael Davis,michael.davis98@pharmmail.com,Female,52,Metro Pharmacy Hub,2025-02-16,103.24,10,409.51,2026-03-12,40.951,Regular
CUST2714,Karen Joshi,karen.joshi52@pharmmail.com,Male,44,Downtown Pharmacy,2025-10-27,116.12,9,567.66,2026-01-20,63.07333333333333,Regular
CUST2715,Linda Taylor,linda.taylor53@pharmmail.com,Female,73,Suburban Wellness Center,2024-11-04,134.50999999999996,10,580.93,2026-03-10,58.092999999999996,Regular
CUST2716,Amit Reddy,amit.reddy58@pharmmail.com,Male,18,Suburban Wellness Center,2026-03-25,34.120000000000005,6,157.98000000000002,2026-03-26,26.330000000000002,At-Risk
CUST2717,Anjali Sharma,anjali.sharma96@pharmmail.com,Other,52,Eastside Medical Pharmacy,2025-10-07,93.61,9,433.1,2026-01-21,48.12222222222223,Regular
CUST2718,Richard Gupta,richard.gupta54@pharmmail.com,Female,64,Downtown Pharmacy,2025-01-08,104.99000000000001,10,423.65,2026-02-10,42.364999999999995,Regular
CUST2719,Amit Jones,amit.jones52@pharmmail.com,Other,73,Eastside Medical Pharmacy,2026-01-26,127.13000000000002,16,569.62,2026-03-23,35.60125,Regular
CUST2720,Jessica Smith,jessica.smith46@pharmmail.com,Female,70,Suburban Wellness Center,2025-08-24,23.959999999999994,5,424.21999999999997,2025-11-20,84.844,At-Risk
CUST2721,Anjali Patel,anjali.patel80@pharmmail.com,Other,53,Eastside Medical Pharmacy,2026-01-26,142.37,10,571.18,2026-03-13,57.117999999999995,Regular
CUST2722,Vikram Moore,vikram.moore30@pharmmail.com,Other,84,Downtown Pharmacy,2025-11-03,60.59,8,232.48,2026-03-27,29.06,Regular
CUST2723,Anjali Joshi,anjali.joshi58@pharmmail.com,Other,48,Suburban Wellness Center,2025-11-07,110.99999999999999,11,407.56,2026-03-15,37.050909090909094,Regular
CUST2724,Kavita Wilson,kavita.wilson47@pharmmail.com,Male,62,Metro Pharmacy Hub,2025-02-10,153.01999999999998,11,619.51,2025-11-29,56.31909090909091,Regular
CUST2725,Elizabeth Davis,elizabeth.davis55@pharmmail.com,Female,36,Suburban Wellness Center,2025-11-12,145.95,10,623.6,2025-12-02,62.36,Regular
CUST2726,Karen Reddy,karen.reddy70@pharmmail.com,Female,38,Downtown Pharmacy,2025-04-15,99.39,9,423.31,2026-03-21,47.034444444444446,Regular
CUST2727,Kavita Gonzalez,kavita.gonzalez67@pharmmail.com,Other,60,Eastside Medical Pharmacy,2025-09-01,158.25000000000003,11,794.3,2026-03-15,72.2090909090909,Regular
CUST2728,Linda Johnson,linda.johnson12@pharmmail.com,Other,90,Suburban Wellness Center,2025-04-18,127.89,13,535.75,2026-03-30,41.21153846153846,Regular
CUST2729,Priya Lopez,priya.lopez62@pharmmail.com,Female,23,Eastside Medical Pharmacy,2025-03-15,108.62,11,483.47,2026-02-27,43.95181818181818,Regular
CUST2730,David Patel,david.patel14@pharmmail.com,Male,66,Downtown Pharmacy,2026-01-25,87.28,8,418.82,2026-02-19,52.3525,Regular
CUST2731,William Smith,william.smith14@pharmmail.com,Male,47,Downtown Pharmacy,2025-05-26,71.35000000000001,10,282.46,2026-02-25,28.246,Regular
CUST2732,Vikram Thomas,vikram.thomas13@pharmmail.com,Male,18,Metro Pharmacy Hub,2025-12-13,52.17,3,160.63,2025-12-31,53.54333333333333,Regular
CUST2733,Joseph Martinez,joseph.martinez85@pharmmail.com,Male,55,Eastside Medical Pharmacy,2025-03-07,121.87999999999997,13,513.4,2026-03-26,39.49230769230769,Regular
CUST2734,Amit Rodriguez,amit.rodriguez57@pharmmail.com,Female,31,Downtown Pharmacy,2025-07-29,64.5,6,255.91,2026-02-19,42.651666666666664,Regular
CUST2735,Nancy Nair,nancy.nair18@pharmmail.com,Female,39,Suburban Wellness Center,2024-07-07,59.31999999999999,7,243.45,2026-03-16,34.778571428571425,Regular
CUST2736,Neha Patel,neha.patel64@pharmmail.com,Male,82,Downtown Pharmacy,2024-09-07,28.890000000000008,6,461.13,2026-01-30,76.855,At-Risk
CUST2737,Sanjay Reddy,sanjay.reddy70@pharmmail.com,Male,54,Metro Pharmacy Hub,2025-03-05,173.94,12,810.78,2026-03-21,67.565,VIP
CUST2738,Karen Martinez,karen.martinez36@pharmmail.com,Female,53,Suburban Wellness Center,2026-01-14,49.16,7,188.76,2026-02-27,26.965714285714284,Regular
CUST2739,Joseph Sharma,joseph.sharma45@pharmmail.com,Male,69,Metro Pharmacy Hub,2024-07-06,36.60000000000001,9,397.05,2026-01-27,44.11666666666667,At-Risk
CUST2740,Sarah Singh,sarah.singh99@pharmmail.com,Male,52,Suburban Wellness Center,2025-07-13,164.98,14,715.0,2026-03-31,51.07142857142857,Regular
CUST2741,Arjun Singh,arjun.singh72@pharmmail.com,Male,69,Eastside Medical Pharmacy,2025-03-24,69.9,9,293.88,2026-03-26,32.653333333333336,Regular
CUST2742,Vikram Rao,vikram.rao16@pharmmail.com,Other,26,Eastside Medical Pharmacy,2024-07-02,113.13999999999999,9,524.37,2026-03-14,58.263333333333335,Regular
CUST2743,Mary Martinez,mary.martinez77@pharmmail.com,Female,90,Metro Pharmacy Hub,2025-11-11,137.76000000000002,11,517.41,2026-03-24,47.03727272727272,Regular
CUST2744,Christopher Martinez,christopher.martinez86@pharmmail.com,Female,55,Metro Pharmacy Hub,2025-11-21,146.05,13,608.06,2026-03-30,46.77384615384615,Regular
CUST2745,Sarah Williams,sarah.williams91@pharmmail.com,Unknown,59,Eastside Medical Pharmacy,2024-11-01,154.22,14,639.11,2026-03-16,45.65071428571429,Regular
CUST2746,Sarah Thomas,sarah.thomas34@pharmmail.com,Female,62,Metro Pharmacy Hub,2026-02-11,153.33,12,578.85,2026-02-28,48.237500000000004,Regular
CUST2747,Charles Jackson,charles.jackson84@pharmmail.com,Male,75,Eastside Medical Pharmacy,2026-02-17,33.44,7,157.53,2026-03-06,22.504285714285714,At-Risk
CUST2748,Mary Johnson,mary.johnson88@pharmmail.com,Other,35,Downtown Pharmacy,2025-09-10,70.07000000000001,8,279.36,2025-11-18,34.92,Regular
CUST2749,John Miller,john.miller40@pharmmail.com,Other,71,Downtown Pharmacy,2025-11-14,122.94000000000001,13,665.51,2026-03-28,51.19307692307692,Regular
CUST2750,Anjali Hernandez,anjali.hernandez97@pharmmail.com,Male,26,Eastside Medical Pharmacy,2025-07-31,111.32000000000001,9,451.18,2026-02-03,50.13111111111111,Regular
CUST2751,Christopher Verma,christopher.verma30@pharmmail.com,Male,39,Eastside Medical Pharmacy,2024-09-14,128.89,10,524.64,2025-11-18,52.464,Regular
CUST2752,Neha Smith,neha.smith24@pharmmail.com,Male,78,Eastside Medical Pharmacy,2025-02-17,88.75,7,385.0,2026-03-19,55.0,Regular
CUST2753,Vikram Johnson,vikram.johnson49@pharmmail.com,Other,43,Suburban Wellness Center,2026-04-12,41.81000000000002,5,172.49,2026-02-25,34.498000000000005,At-Risk
CUST2754,Sanjay Moore,sanjay.moore53@pharmmail.com,Other,52,Downtown Pharmacy,2026-04-24,89.09000000000002,6,383.54,2026-03-18,63.92333333333334,Regular
CUST2755,Susan Martin,susan.martin14@pharmmail.com,Other,59,Metro Pharmacy Hub,2025-07-28,70.33,8,309.49,2026-02-11,38.68625,Regular
CUST2756,Vikram Singh,vikram.singh23@pharmmail.com,Female,70,Suburban Wellness Center,2025-07-11,55.71000000000001,11,418.90999999999997,2026-01-14,38.08272727272727,Regular
CUST2757,Charles Patel,charles.patel91@pharmmail.com,Male,48,Eastside Medical Pharmacy,2025-12-11,117.65,10,446.36,2026-03-29,44.636,Regular
CUST2758,Deepa Garcia,deepa.garcia26@pharmmail.com,Other,18,Eastside Medical Pharmacy,2024-09-17,119.18,10,495.2,2026-03-10,49.519999999999996,Regular
CUST2759,Michael Brown,michael.brown74@pharmmail.com,Female,69,Metro Pharmacy Hub,2025-11-03,108.92999999999998,10,492.40999999999997,2026-03-16,49.241,Regular
CUST2760,John Williams,john.williams67@pharmmail.com,Female,37,Suburban Wellness Center,2024-11-06,86.0,10,379.23,2025-12-20,37.923,Regular
CUST2761,Kavita Rao,kavita.rao52@pharmmail.com,Other,65,Metro Pharmacy Hub,2024-09-02,231.13,17,826.3,2026-02-23,48.60588235294117,VIP
CUST2762,Arjun Sharma,arjun.sharma63@pharmmail.com,Other,58,Metro Pharmacy Hub,2025-03-26,94.44,10,391.59999999999997,2026-03-28,39.16,Regular
CUST2763,Priya Martinez,priya.martinez85@pharmmail.com,Male,35,Eastside Medical Pharmacy,2024-07-31,204.09000000000003,15,820.44,2026-03-17,54.696000000000005,VIP
CUST2764,Sarah Smith,sarah.smith18@pharmmail.com,Male,52,Metro Pharmacy Hub,2025-04-28,125.23000000000002,9,470.72,2026-03-17,52.30222222222223,Regular
CUST2765,Deepa Jackson,deepa.jackson39@pharmmail.com,Female,70,Downtown Pharmacy,2024-10-09,185.76,15,784.8,2026-03-20,52.32,VIP
CUST2766,Patricia Brown,patricia.brown24@pharmmail.com,Other,48,Eastside Medical Pharmacy,2025-12-04,176.76999999999998,16,796.31,2026-03-29,49.769375,VIP
CUST2767,Neha Gonzalez,neha.gonzalez88@pharmmail.com,Male,50,Metro Pharmacy Hub,2025-08-16,137.68,11,631.7,2026-03-25,57.42727272727273,Regular
CUST2768,Charles Joshi,charles.joshi11@pharmmail.com,Male,64,Eastside Medical Pharmacy,2025-11-08,109.09,12,465.14,2026-01-22,38.76166666666666,Regular
CUST2769,Nancy Moore,nancy.moore37@pharmmail.com,Male,50,Suburban Wellness Center,2025-05-17,65.38,9,434.94,2026-03-02,48.32666666666667,Regular
CUST2770,Deepa Patel,deepa.patel26@pharmmail.com,Unknown,54,Eastside Medical Pharmacy,2025-09-10,118.96,16,540.03,2026-03-23,33.751875,Regular
CUST2771,Raj Reddy,raj.reddy49@pharmmail.com,Female,49,Eastside Medical Pharmacy,2025-03-17,162.87,11,552.2,2026-03-11,50.2,Regular
CUST2772,David Garcia,david.garcia86@pharmmail.com,Male,90,Downtown Pharmacy,2026-01-16,27.46999999999999,4,122.66,2026-03-04,30.665,At-Risk
CUST2773,Sarah Nair,sarah.nair51@pharmmail.com,Other,52,Downtown Pharmacy,2026-04-19,68.08,10,280.85,2026-03-17,28.085,Regular
CUST2774,Priya Rao,priya.rao55@pharmmail.com,Other,47,Metro Pharmacy Hub,2025-03-11,161.72,13,683.8299999999999,2026-03-11,52.60230769230769,Regular
CUST2775,Anjali Hernandez,anjali.hernandez68@pharmmail.com,Other,70,Downtown Pharmacy,2025-08-14,104.88999999999997,12,525.17,2026-03-10,43.76416666666666,Regular
CUST2776,Deepa Davis,deepa.davis54@pharmmail.com,Male,50,Eastside Medical Pharmacy,2025-10-27,140.58,11,592.8,2026-03-20,53.89090909090908,Regular
CUST2777,Patricia Nair,patricia.nair25@pharmmail.com,Other,51,Downtown Pharmacy,2026-02-27,109.88000000000002,17,769.3,2026-03-31,45.252941176470586,Regular
CUST2778,Christopher Wilson,christopher.wilson98@pharmmail.com,Male,49,Metro Pharmacy Hub,2026-04-25,70.18,8,303.66999999999996,2026-01-22,37.958749999999995,Regular
CUST2779,William Patel,william.patel28@pharmmail.com,Male,52,Eastside Medical Pharmacy,2024-09-06,86.54000000000002,10,470.70000000000005,2026-03-20,47.07000000000001,Regular
CUST2780,Kavita Nair,kavita.nair17@pharmmail.com,Other,54,Suburban Wellness Center,2025-12-21,85.55000000000001,14,415.54,2026-01-29,29.681428571428572,Regular
CUST2781,Robert Thomas,robert.thomas74@pharmmail.com,Female,66,Suburban Wellness Center,2026-05-05,184.72,16,742.22,2026-03-28,46.38875,VIP
CUST2782,Patricia Rodriguez,patricia.rodriguez61@pharmmail.com,Other,57,Suburban Wellness Center,2025-01-15,106.58,11,504.26,2026-02-22,45.841818181818184,Regular
CUST2783,Linda Gupta,linda.gupta36@pharmmail.com,Female,37,Suburban Wellness Center,2024-12-08,87.85,9,329.26,2026-02-24,36.58444444444444,Regular
